Xcoor,Ycoor,Zcoor,Hydrolabel
-117.839581,33.723101,-30.499,1
-117.839581,33.723101,-31.499,1
-117.839581,33.723101,-32.498,0
-117.839581,33.723101,-33.498,1
-117.839581,33.723101,-34.498,0
-117.839581,33.723101,-35.498,0
-117.839581,33.723101,-36.498,1
-117.839581,33.723101,-37.498,1
-117.839581,33.723101,-38.498,1
-117.839581,33.723101,-39.498,0
-117.839581,33.723101,-40.498,0
-117.839581,33.723101,-41.498,0
-117.839581,33.723101,-42.498,1
-117.839581,33.723101,-43.498,1
-117.839581,33.723101,-44.498,1
-117.839581,33.723101,-45.498,0
-117.839581,33.723101,-46.498,0
-117.852882,33.709552,57.5,1
-117.852882,33.709552,56.5,1
-117.852882,33.709552,55.5,0
-117.852882,33.709552,54.5,0
-117.852882,33.709552,53.5,1
-117.852882,33.709552,52.5,1
-117.852882,33.709552,51.5,1
-117.852882,33.709552,50.5,1
-117.852882,33.709552,49.5,0
-117.852882,33.709552,48.5,0
-117.852882,33.709552,47.5,0
-117.852882,33.709552,46.5,0
-117.852882,33.709552,45.5,0
-117.852882,33.709552,44.5,0
-117.852882,33.709552,43.5,0
-117.852882,33.709552,42.5,0
-117.852882,33.709552,41.5,0
-117.852882,33.709552,40.5,0
-117.852882,33.709552,39.5,0
-117.852882,33.709552,38.5,0
-117.852882,33.709552,37.5,0
-117.852882,33.709552,36.5,0
-117.852882,33.709552,35.5,1
-117.852882,33.709552,34.5,1
-117.852882,33.709552,33.5,1
-117.852882,33.709552,32.5,1
-117.852882,33.709552,31.5,1
-117.852882,33.709552,30.5,1
-117.852882,33.709552,29.5,1
-117.852882,33.709552,28.5,1
-117.852882,33.709552,27.5,1
-117.852882,33.709552,26.5,1
-117.852882,33.709552,25.5,1
-117.852882,33.709552,24.5,1
-117.852882,33.709552,23.5,1
-117.852882,33.709552,22.5,1
-117.852882,33.709552,21.5,1
-117.852882,33.709552,20.5,1
-117.852882,33.709552,19.5,1
-117.852882,33.709552,18.5,1
-117.852882,33.709552,17.5,1
-117.852882,33.709552,16.501,0
-117.852882,33.709552,15.501,1
-117.852882,33.709552,14.501,1
-117.852882,33.709552,13.501,0
-117.852882,33.709552,12.501,0
-117.852882,33.709552,11.501,0
-117.852882,33.709552,10.501,1
-117.852882,33.709552,9.501,1
-117.852882,33.709552,8.501,1
-117.852882,33.709552,7.501,1
-117.852882,33.709552,6.501,0
-117.852882,33.709552,5.501,1
-117.852882,33.709552,4.501,0
-117.852882,33.709552,3.501,0
-117.852882,33.709552,2.501,0
-117.852882,33.709552,1.501,0
-117.852882,33.709552,0.501,0
-117.852882,33.709552,-0.499,0
-117.852882,33.709552,-1.499,0
-117.852882,33.709552,-2.499,0
-117.852882,33.709552,-3.499,0
-117.852882,33.709552,-4.499,0
-117.852882,33.709552,-5.499,0
-117.852882,33.709552,-6.499,0
-117.852882,33.709552,-7.499,0
-117.852882,33.709552,-8.499,0
-117.852882,33.709552,-9.499,0
-117.852882,33.709552,-10.499,0
-117.852882,33.709552,-11.499,0
-117.852882,33.709552,-12.499,0
-117.852882,33.709552,-13.499,1
-117.852882,33.709552,-14.499,1
-117.852882,33.709552,-15.499,1
-117.852882,33.709552,-16.499,1
-117.852882,33.709552,-17.499,0
-117.852882,33.709552,-18.499,0
-117.852882,33.709552,-19.499,0
-117.852882,33.709552,-20.499,0
-117.852882,33.709552,-21.499,1
-117.852882,33.709552,-22.499,1
-117.852882,33.709552,-23.499,1
-117.852882,33.709552,-24.499,1
-117.852882,33.709552,-25.499,1
-117.852882,33.709552,-26.499,1
-117.852882,33.709552,-27.499,1
-117.852882,33.709552,-28.499,1
-117.852882,33.709552,-29.499,1
-117.852882,33.709552,-30.499,1
-117.852882,33.709552,-31.499,1
-117.852882,33.709552,-32.499,1
-117.852882,33.709552,-33.499,1
-117.852882,33.709552,-34.499,0
-117.852882,33.709552,-35.499,0
-117.852882,33.709552,-36.499,0
-117.852882,33.709552,-37.499,0
-117.844087,33.712358,61.5,1
-117.844087,33.712358,60.5,1
-117.844087,33.712358,59.5,1
-117.844087,33.712358,58.5,0
-117.844087,33.712358,57.5,1
-117.844087,33.712358,56.5,0
-117.844087,33.712358,55.5,0
-117.844087,33.712358,54.5,1
-117.844087,33.712358,53.5,1
-117.844087,33.712358,52.5,1
-117.844087,33.712358,51.5,1
-117.844087,33.712358,50.5,1
-117.844087,33.712358,49.5,1
-117.844087,33.712358,48.5,1
-117.844087,33.712358,47.5,1
-117.844087,33.712358,46.5,1
-117.844087,33.712358,45.5,1
-117.844087,33.712358,44.5,1
-117.844087,33.712358,43.5,1
-117.844087,33.712358,42.5,1
-117.844087,33.712358,41.5,1
-117.844087,33.712358,40.5,1
-117.844087,33.712358,39.5,1
-117.844087,33.712358,38.5,1
-117.844087,33.712358,37.5,1
-117.844087,33.712358,36.5,1
-117.844087,33.712358,35.5,1
-117.844087,33.712358,34.5,1
-117.844087,33.712358,33.5,1
-117.844087,33.712358,32.5,1
-117.844087,33.712358,31.5,1
-117.844087,33.712358,30.5,1
-117.844087,33.712358,29.5,1
-117.844087,33.712358,28.5,1
-117.844087,33.712358,27.5,1
-117.844087,33.712358,26.5,1
-117.844087,33.712358,25.5,1
-117.844087,33.712358,24.5,1
-117.844087,33.712358,23.5,1
-117.844087,33.712358,22.5,0
-117.844087,33.712358,21.5,0
-117.844087,33.712358,20.501,0
-117.844087,33.712358,19.501,1
-117.844087,33.712358,18.501,1
-117.844087,33.712358,17.501,1
-117.844087,33.712358,16.501,1
-117.844087,33.712358,15.501,1
-117.844087,33.712358,14.501,0
-117.844087,33.712358,13.501,0
-117.844087,33.712358,12.501,1
-117.844087,33.712358,11.501,0
-117.844087,33.712358,10.501,0
-117.844087,33.712358,9.501,0
-117.844087,33.712358,8.501,0
-117.844087,33.712358,7.501,1
-117.844087,33.712358,6.501,1
-117.844087,33.712358,5.501,1
-117.844087,33.712358,4.501,1
-117.844087,33.712358,3.501,1
-117.844087,33.712358,2.501,0
-117.844087,33.712358,1.501,0
-117.844087,33.712358,0.501,1
-117.844087,33.712358,-0.499,1
-117.844087,33.712358,-1.499,1
-117.844087,33.712358,-2.499,0
-117.844087,33.712358,-3.499,0
-117.844087,33.712358,-4.499,1
-117.844087,33.712358,-5.499,1
-117.844087,33.712358,-6.499,1
-117.844087,33.712358,-7.499,0
-117.844087,33.712358,-8.499,1
-117.844087,33.712358,-9.499,0
-117.844087,33.712358,-10.499,0
-117.844087,33.712358,-11.499,0
-117.844087,33.712358,-12.499,0
-117.844087,33.712358,-13.499,0
-117.844087,33.712358,-14.499,1
-117.844087,33.712358,-15.499,0
-117.844087,33.712358,-16.499,1
-117.844087,33.712358,-17.499,1
-117.844087,33.712358,-18.499,1
-117.844087,33.712358,-19.499,1
-117.844087,33.712358,-20.499,1
-117.844087,33.712358,-21.499,1
-117.844087,33.712358,-22.499,0
-117.844087,33.712358,-23.499,1
-117.844087,33.712358,-24.499,0
-117.844087,33.712358,-25.499,1
-117.844087,33.712358,-26.499,1
-117.844087,33.712358,-27.499,1
-117.844087,33.712358,-28.499,1
-117.844087,33.712358,-29.499,1
-117.844087,33.712358,-30.499,1
-117.844087,33.712358,-31.499,1
-117.844087,33.712358,-32.499,1
-117.844087,33.712358,-33.499,1
-117.844087,33.712358,-34.499,1
-117.844087,33.712358,-35.499,1
-117.844087,33.712358,-36.499,1
-117.844087,33.712358,-37.499,1
-117.844087,33.712358,-38.499,1
-117.844087,33.712358,-39.499,1
-117.844087,33.712358,-40.499,1
-117.844087,33.712358,-41.499,1
-117.844087,33.712358,-42.499,1
-117.844087,33.712358,-43.499,1
-117.844087,33.712358,-44.499,1
-117.844087,33.712358,-45.499,0
-117.844087,33.712358,-46.499,0
-117.844087,33.712358,-47.499,0
-117.844087,33.712358,-48.499,1
-117.844087,33.712358,-49.499,1
-117.844087,33.712358,-50.499,1
-117.844087,33.712358,-51.499,1
-117.844087,33.712358,-52.499,0
-117.844087,33.712358,-53.499,1
-117.844087,33.712358,-54.499,0
-117.844087,33.712358,-55.498,0
-117.844087,33.712358,-56.498,0
-117.844086,33.717903,71.5,0
-117.844086,33.717903,70.5,0
-117.844086,33.717903,69.5,1
-117.844086,33.717903,68.5,1
-117.844086,33.717903,67.5,1
-117.844086,33.717903,66.5,1
-117.844086,33.717903,65.5,1
-117.844086,33.717903,64.5,1
-117.844086,33.717903,63.5,1
-117.844086,33.717903,62.5,1
-117.844086,33.717903,61.5,1
-117.844086,33.717903,60.5,0
-117.844086,33.717903,59.5,1
-117.844086,33.717903,58.5,1
-117.844086,33.717903,57.5,1
-117.844086,33.717903,56.5,1
-117.844086,33.717903,55.5,1
-117.844086,33.717903,54.5,1
-117.844086,33.717903,53.5,1
-117.844086,33.717903,52.5,1
-117.844086,33.717903,51.5,1
-117.844086,33.717903,50.5,1
-117.844086,33.717903,49.5,1
-117.844086,33.717903,48.5,1
-117.844086,33.717903,47.5,0
-117.844086,33.717903,46.5,0
-117.844086,33.717903,45.5,1
-117.844086,33.717903,44.5,1
-117.844086,33.717903,43.5,1
-117.844086,33.717903,42.5,1
-117.844086,33.717903,41.5,1
-117.844086,33.717903,40.5,1
-117.844086,33.717903,39.5,1
-117.844086,33.717903,38.5,1
-117.844086,33.717903,37.5,1
-117.844086,33.717903,36.5,1
-117.844086,33.717903,35.5,1
-117.844086,33.717903,34.5,1
-117.844086,33.717903,33.5,0
-117.844086,33.717903,32.5,1
-117.844086,33.717903,31.5,1
-117.844086,33.717903,30.501,1
-117.844086,33.717903,29.501,1
-117.844086,33.717903,28.501,1
-117.844086,33.717903,27.501,1
-117.844086,33.717903,26.501,1
-117.844086,33.717903,25.501,1
-117.844086,33.717903,24.501,1
-117.844086,33.717903,23.501,1
-117.844086,33.717903,22.501,1
-117.844086,33.717903,21.501,1
-117.844086,33.717903,20.501,1
-117.844086,33.717903,19.501,1
-117.844086,33.717903,18.501,1
-117.844086,33.717903,17.501,1
-117.844086,33.717903,16.501,0
-117.844086,33.717903,15.501,0
-117.844086,33.717903,14.501,0
-117.844086,33.717903,13.501,0
-117.844086,33.717903,12.501,1
-117.844086,33.717903,11.501,1
-117.844086,33.717903,10.501,1
-117.844086,33.717903,9.501,1
-117.844086,33.717903,8.501,1
-117.844086,33.717903,7.501,1
-117.844086,33.717903,6.501,1
-117.844086,33.717903,5.501,1
-117.844086,33.717903,4.501,1
-117.844086,33.717903,3.501,1
-117.844086,33.717903,2.501,1
-117.844086,33.717903,1.501,1
-117.844086,33.717903,0.501,1
-117.844086,33.717903,-0.499,1
-117.844086,33.717903,-1.499,1
-117.844086,33.717903,-2.499,0
-117.844086,33.717903,-3.499,0
-117.844086,33.717903,-4.499,0
-117.844086,33.717903,-5.499,0
-117.844086,33.717903,-6.499,0
-117.844086,33.717903,-7.499,0
-117.844086,33.717903,-8.499,0
-117.844086,33.717903,-9.499,0
-117.844086,33.717903,-10.499,0
-117.844086,33.717903,-11.499,0
-117.844086,33.717903,-12.499,0
-117.844086,33.717903,-13.499,0
-117.844086,33.717903,-14.499,0
-117.844086,33.717903,-15.499,0
-117.844086,33.717903,-16.499,1
-117.844086,33.717903,-17.499,1
-117.844086,33.717903,-18.499,1
-117.844086,33.717903,-19.499,1
-117.844086,33.717903,-20.499,1
-117.844086,33.717903,-21.499,0
-117.844086,33.717903,-22.499,1
-117.844086,33.717903,-23.499,0
-117.844086,33.717903,-24.499,0
-117.844086,33.717903,-25.499,0
-117.844086,33.717903,-26.499,1
-117.844086,33.717903,-27.499,1
-117.844086,33.717903,-28.499,1
-117.844086,33.717903,-29.499,0
-117.844086,33.717903,-30.499,1
-117.844086,33.717903,-31.499,0
-117.844086,33.717903,-32.499,1
-117.844086,33.717903,-33.499,1
-117.844086,33.717903,-34.499,0
-117.844086,33.717903,-35.499,1
-117.844086,33.717903,-36.499,1
-117.844086,33.717903,-37.499,0
-117.844086,33.717903,-38.499,1
-117.844086,33.717903,-39.499,1
-117.844086,33.717903,-40.499,1
-117.844086,33.717903,-41.499,1
-117.844086,33.717903,-42.499,1
-117.844086,33.717903,-43.499,1
-117.844086,33.717903,-44.499,1
-117.844086,33.717903,-45.498,0
-117.844086,33.717903,-46.498,0
-117.844086,33.717903,-47.498,1
-117.844086,33.717903,-48.498,0
-117.844086,33.717903,-49.498,0
-117.844086,33.717903,-50.498,1
-117.844086,33.717903,-51.498,1
-117.844086,33.717903,-52.498,1
-117.844086,33.717903,-53.498,1
-117.844086,33.717903,-54.498,1
-117.844086,33.717903,-55.498,1
-117.844086,33.717903,-56.498,1
-117.844086,33.717903,-57.498,1
-117.843433,33.713436,64.5,1
-117.843433,33.713436,63.5,1
-117.843433,33.713436,62.5,1
-117.843433,33.713436,61.5,1
-117.843433,33.713436,60.5,1
-117.843433,33.713436,59.5,1
-117.843433,33.713436,58.5,1
-117.843433,33.713436,57.5,1
-117.843433,33.713436,56.5,1
-117.843433,33.713436,55.5,0
-117.843433,33.713436,54.5,1
-117.843433,33.713436,53.5,1
-117.843433,33.713436,52.5,1
-117.843433,33.713436,51.5,1
-117.843433,33.713436,50.5,1
-117.843433,33.713436,49.5,1
-117.843433,33.713436,48.5,1
-117.843433,33.713436,47.5,1
-117.843433,33.713436,46.5,1
-117.843433,33.713436,45.5,1
-117.843433,33.713436,44.5,1
-117.843433,33.713436,43.5,1
-117.843433,33.713436,42.5,1
-117.843433,33.713436,41.5,1
-117.843433,33.713436,40.5,1
-117.843433,33.713436,39.5,1
-117.843433,33.713436,38.5,1
-117.843433,33.713436,37.5,1
-117.843433,33.713436,36.5,1
-117.843433,33.713436,35.5,1
-117.843433,33.713436,34.5,1
-117.843433,33.713436,33.5,0
-117.843433,33.713436,32.5,1
-117.843433,33.713436,31.5,1
-117.843433,33.713436,30.5,1
-117.843433,33.713436,29.5,1
-117.843433,33.713436,28.5,1
-117.843433,33.713436,27.5,1
-117.843433,33.713436,26.5,0
-117.843433,33.713436,25.5,0
-117.843433,33.713436,24.5,0
-117.843433,33.713436,23.501,0
-117.843433,33.713436,22.501,0
-117.843433,33.713436,21.501,1
-117.843433,33.713436,20.501,1
-117.843433,33.713436,19.501,1
-117.843433,33.713436,18.501,1
-117.843433,33.713436,17.501,1
-117.843433,33.713436,16.501,1
-117.843433,33.713436,15.501,1
-117.843433,33.713436,14.501,0
-117.843433,33.713436,13.501,0
-117.843433,33.713436,12.501,1
-117.843433,33.713436,11.501,1
-117.843433,33.713436,10.501,1
-117.843433,33.713436,9.501,1
-117.843433,33.713436,8.501,1
-117.843433,33.713436,7.501,1
-117.843433,33.713436,6.501,1
-117.843433,33.713436,5.501,1
-117.843433,33.713436,4.501,1
-117.843433,33.713436,3.501,1
-117.843433,33.713436,2.501,0
-117.843433,33.713436,1.501,0
-117.843433,33.713436,0.501,0
-117.843433,33.713436,-0.499,1
-117.843433,33.713436,-1.499,0
-117.843433,33.713436,-2.499,0
-117.843433,33.713436,-3.499,0
-117.843433,33.713436,-4.499,0
-117.843433,33.713436,-5.499,0
-117.843433,33.713436,-6.499,0
-117.843433,33.713436,-7.499,0
-117.843433,33.713436,-8.499,0
-117.843433,33.713436,-9.499,0
-117.843433,33.713436,-10.499,0
-117.843433,33.713436,-11.499,0
-117.843433,33.713436,-12.499,0
-117.843433,33.713436,-13.499,0
-117.843433,33.713436,-14.499,0
-117.843433,33.713436,-15.499,0
-117.843433,33.713436,-16.499,1
-117.843433,33.713436,-17.499,0
-117.843433,33.713436,-18.499,0
-117.843433,33.713436,-19.499,1
-117.843433,33.713436,-20.499,1
-117.843433,33.713436,-21.499,1
-117.843433,33.713436,-22.499,1
-117.843433,33.713436,-23.499,1
-117.843433,33.713436,-24.499,1
-117.843433,33.713436,-25.499,1
-117.843433,33.713436,-26.499,1
-117.843433,33.713436,-27.499,0
-117.843433,33.713436,-28.499,1
-117.843433,33.713436,-29.499,1
-117.843433,33.713436,-30.499,1
-117.843433,33.713436,-31.499,0
-117.843433,33.713436,-32.499,1
-117.843433,33.713436,-33.499,0
-117.843433,33.713436,-34.499,1
-117.843433,33.713436,-35.499,1
-117.843433,33.713436,-36.499,1
-117.843433,33.713436,-37.499,1
-117.843433,33.713436,-38.499,1
-117.843433,33.713436,-39.499,0
-117.843433,33.713436,-40.499,0
-117.843433,33.713436,-41.499,0
-117.843433,33.713436,-42.499,0
-117.84311,33.712008,61.5,1
-117.84311,33.712008,60.5,1
-117.84311,33.712008,59.5,1
-117.84311,33.712008,58.5,1
-117.84311,33.712008,57.5,1
-117.84311,33.712008,56.5,1
-117.84311,33.712008,55.5,0
-117.84311,33.712008,54.5,1
-117.84311,33.712008,53.5,1
-117.84311,33.712008,52.5,1
-117.84311,33.712008,51.5,0
-117.84311,33.712008,50.5,1
-117.84311,33.712008,49.5,1
-117.84311,33.712008,48.5,1
-117.84311,33.712008,47.5,1
-117.84311,33.712008,46.5,1
-117.84311,33.712008,45.5,1
-117.84311,33.712008,44.5,1
-117.84311,33.712008,43.5,1
-117.84311,33.712008,42.5,1
-117.84311,33.712008,41.5,1
-117.84311,33.712008,40.5,1
-117.84311,33.712008,39.5,1
-117.84311,33.712008,38.5,1
-117.84311,33.712008,37.5,1
-117.84311,33.712008,36.5,1
-117.84311,33.712008,35.5,1
-117.84311,33.712008,34.5,1
-117.84311,33.712008,33.5,1
-117.84311,33.712008,32.5,1
-117.84311,33.712008,31.5,1
-117.84311,33.712008,30.5,1
-117.84311,33.712008,29.5,1
-117.84311,33.712008,28.5,1
-117.84311,33.712008,27.5,1
-117.84311,33.712008,26.5,1
-117.84311,33.712008,25.5,1
-117.84311,33.712008,24.5,1
-117.84311,33.712008,23.5,1
-117.84311,33.712008,22.5,1
-117.84311,33.712008,21.5,1
-117.84311,33.712008,20.501,1
-117.84311,33.712008,19.501,1
-117.84311,33.712008,18.501,1
-117.84311,33.712008,17.501,0
-117.84311,33.712008,16.501,0
-117.84311,33.712008,15.501,0
-117.84311,33.712008,14.501,0
-117.84311,33.712008,13.501,0
-117.84311,33.712008,12.501,0
-117.84311,33.712008,11.501,0
-117.84311,33.712008,10.501,0
-117.84311,33.712008,9.501,0
-117.84311,33.712008,8.501,0
-117.84311,33.712008,7.501,1
-117.84311,33.712008,6.501,1
-117.84311,33.712008,5.501,1
-117.84311,33.712008,4.501,1
-117.84311,33.712008,3.501,0
-117.84311,33.712008,2.501,0
-117.84311,33.712008,1.501,1
-117.84311,33.712008,0.501,1
-117.84311,33.712008,-0.499,1
-117.84311,33.712008,-1.499,0
-117.84311,33.712008,-2.499,0
-117.84311,33.712008,-3.499,0
-117.84311,33.712008,-4.499,0
-117.84311,33.712008,-5.499,0
-117.84311,33.712008,-6.499,0
-117.84311,33.712008,-7.499,0
-117.84311,33.712008,-8.499,0
-117.84311,33.712008,-9.499,0
-117.84311,33.712008,-10.499,0
-117.84311,33.712008,-11.499,0
-117.84311,33.712008,-12.499,0
-117.84311,33.712008,-13.499,0
-117.84311,33.712008,-14.499,0
-117.84311,33.712008,-15.499,0
-117.84311,33.712008,-16.499,0
-117.84311,33.712008,-17.499,1
-117.84311,33.712008,-18.499,1
-117.84311,33.712008,-19.499,1
-117.84311,33.712008,-20.499,1
-117.84311,33.712008,-21.499,1
-117.84311,33.712008,-22.499,1
-117.84311,33.712008,-23.499,1
-117.84311,33.712008,-24.499,1
-117.84311,33.712008,-25.499,0
-117.84311,33.712008,-26.499,1
-117.84311,33.712008,-27.499,1
-117.84311,33.712008,-28.499,0
-117.84311,33.712008,-29.499,1
-117.84311,33.712008,-30.499,0
-117.84311,33.712008,-31.499,1
-117.84311,33.712008,-32.499,1
-117.84311,33.712008,-33.499,1
-117.84311,33.712008,-34.499,0
-117.84311,33.712008,-35.499,0
-117.84311,33.712008,-36.499,1
-117.84311,33.712008,-37.499,1
-117.84311,33.712008,-38.499,1
-117.84311,33.712008,-39.499,1
-117.84311,33.712008,-40.499,1
-117.84311,33.712008,-41.499,1
-117.84311,33.712008,-42.499,1
-117.84311,33.712008,-43.499,1
-117.84311,33.712008,-44.499,0
-117.84311,33.712008,-45.499,0
-117.84311,33.712008,-46.499,1
-117.84311,33.712008,-47.499,0
-117.84311,33.712008,-48.499,1
-117.84311,33.712008,-49.499,1
-117.84311,33.712008,-50.499,0
-117.84311,33.712008,-51.499,0
-117.84311,33.712008,-52.499,0
-117.84311,33.712008,-53.499,1
-117.84311,33.712008,-54.499,0
-117.84311,33.712008,-55.498,1
-117.84311,33.712008,-56.498,0
-117.84311,33.712008,-57.498,0
-117.84311,33.712008,-58.498,0
-117.84311,33.712008,-59.498,0
-117.84311,33.712008,-60.498,0
-117.84311,33.712008,-61.498,0
-117.84311,33.712008,-62.498,0
-117.848638,33.704601,48.5,1
-117.848638,33.704601,47.5,1
-117.848638,33.704601,46.5,1
-117.848638,33.704601,45.5,1
-117.848638,33.704601,44.5,1
-117.848638,33.704601,43.5,1
-117.848638,33.704601,42.5,1
-117.848638,33.704601,41.5,1
-117.848638,33.704601,40.5,1
-117.848638,33.704601,39.5,1
-117.848638,33.704601,38.5,1
-117.848638,33.704601,37.5,1
-117.848638,33.704601,36.5,1
-117.848638,33.704601,35.5,1
-117.848638,33.704601,34.5,1
-117.848638,33.704601,33.5,1
-117.848638,33.704601,32.5,1
-117.848638,33.704601,31.5,0
-117.848638,33.704601,30.5,1
-117.848638,33.704601,29.5,1
-117.848638,33.704601,28.5,1
-117.848638,33.704601,27.5,1
-117.848638,33.704601,26.5,1
-117.848638,33.704601,25.5,0
-117.848638,33.704601,24.5,1
-117.848638,33.704601,23.5,1
-117.848638,33.704601,22.5,1
-117.848638,33.704601,21.5,1
-117.848638,33.704601,20.5,1
-117.848638,33.704601,19.5,1
-117.848638,33.704601,18.5,1
-117.848638,33.704601,17.5,1
-117.848638,33.704601,16.5,1
-117.848638,33.704601,15.5,1
-117.848638,33.704601,14.5,0
-117.848638,33.704601,13.5,0
-117.848638,33.704601,12.5,0
-117.848638,33.704601,11.5,1
-117.848638,33.704601,10.5,1
-117.848638,33.704601,9.5,1
-117.848638,33.704601,8.5,1
-117.848638,33.704601,7.501,1
-117.848638,33.704601,6.501,1
-117.848638,33.704601,5.501,0
-117.848638,33.704601,4.501,0
-117.848638,33.704601,3.501,0
-117.848638,33.704601,2.501,0
-117.848638,33.704601,1.501,0
-117.848638,33.704601,0.501,0
-117.848638,33.704601,-0.499,1
-117.848638,33.704601,-1.499,1
-117.848638,33.704601,-2.499,1
-117.848638,33.704601,-3.499,1
-117.848638,33.704601,-4.499,1
-117.848638,33.704601,-5.499,1
-117.848638,33.704601,-6.499,1
-117.848638,33.704601,-7.499,0
-117.848638,33.704601,-8.499,0
-117.848638,33.704601,-9.499,0
-117.848638,33.704601,-10.499,0
-117.848638,33.704601,-11.499,1
-117.848638,33.704601,-12.499,1
-117.848638,33.704601,-13.499,0
-117.848638,33.704601,-14.499,1
-117.848638,33.704601,-15.499,1
-117.848638,33.704601,-16.499,1
-117.848638,33.704601,-17.499,1
-117.848638,33.704601,-18.499,1
-117.848638,33.704601,-19.499,1
-117.848638,33.704601,-20.499,1
-117.848638,33.704601,-21.499,1
-117.848638,33.704601,-22.499,1
-117.848638,33.704601,-23.499,1
-117.848638,33.704601,-24.499,1
-117.848638,33.704601,-25.499,1
-117.848638,33.704601,-26.499,1
-117.848638,33.704601,-27.499,0
-117.848638,33.704601,-28.499,0
-117.848638,33.704601,-29.499,0
-117.848638,33.704601,-30.499,1
-117.848638,33.704601,-31.499,0
-117.848638,33.704601,-32.499,0
-117.848638,33.704601,-33.499,0
-117.848638,33.704601,-34.499,1
-117.848638,33.704601,-35.499,0
-117.848638,33.704601,-36.499,1
